679,1634601405,679,4
679,1634601409,690,5
690,1634601414,705,6
705,1634601420,718,5
718,1634601425,723,5
723,1634601430,740,5
740,1634601435,756,5
756,1634601440,772,5
772,1634601445,776,5
776,1634601450,782,5
782,1634601455,794,5
794,1634601460,807,5
807,1634601465,820,5
820,1634601470,829,4
829,1634601474,840,5
840,1634601479,851,5
851,1634601484,867,5
867,1634601489,886,6
886,1634601495,901,5
901,1634601500,907,5
907,1634601505,907,5
907,1634601510,906,5
906,1634601515,904,5
904,1634601520,904,4
904,1634601524,904,4
904,1634601528,900,12
900,1634601540,898,5
898,1634601545,895,5
895,1634601550,893,5
893,1634601555,891,4
891,1634601559,890,16
890,1634601575,890,5
890,1634601580,890,5
890,1634601585,891,2
891,1634601587,891,8
891,1634601595,891,5
891,1634601600,890,5
890,1634601605,891,5
891,1634601610,893,5
893,1634601615,897,5
897,1634601620,897,5
897,1634601625,897,5
897,1634601630,897,5
897,1634601635,896,5
896,1634601640,896,5
896,1634601645,897,5
897,1634601650,897,5
897,1634601655,896,5
896,1634601660,897,5
897,1634601665,897,5
897,1634601670,896,5
896,1634601675,896,5
896,1634601680,896,5
896,1634601685,896,5
896,1634601690,896,5
896,1634601695,896,5
896,1634601700,897,5
897,1634601705,897,5
897,1634601710,897,5
897,1634601715,897,5
897,1634601720,897,5
897,1634601725,897,5
897,1634601730,897,5
897,1634601735,898,5
898,1634601740,897,5
897,1634601745,897,5
897,1634601750,897,5
897,1634601755,897,5
897,1634601760,897,5
897,1634601765,897,5
897,1634601770,897,5
897,1634601775,897,5
897,1634601780,897,5
897,1634601785,897,5
897,1634601790,897,5
897,1634601795,897,5
897,1634601800,897,5
897,1634601805,897,5
897,1634601810,897,5
897,1634601815,897,5
897,1634601820,897,5
897,1634601825,897,5
897,1634601830,897,5
897,1634601835,897,5
897,1634601840,897,5
897,1634601845,897,5
897,1634601850,897,5
897,1634601855,896,5
896,1634601860,896,5
896,1634601865,896,5
896,1634601870,896,5
896,1634601875,896,5
896,1634601880,896,5
896,1634601885,896,5
896,1634601890,896,5
896,1634601895,898,5
898,1634601900,898,5
898,1634601905,898,5
898,1634601910,898,5
898,1634601915,898,5
898,1634601920,898,5
898,1634601925,898,5
898,1634601930,898,5
898,1634601935,898,5
898,1634601940,898,5
898,1634601945,898,5
898,1634601950,900,5
900,1634601955,900,5
900,1634601960,900,5
900,1634601965,900,5
900,1634601970,900,5
900,1634601975,901,5
901,1634601980,900,5
900,1634601985,898,5
898,1634601990,898,5
898,1634601995,897,5
897,1634602000,897,5
897,1634602005,897,5
897,1634602010,898,5
898,1634602015,897,5
897,1634602020,897,5
897,1634602025,896,5
896,1634602030,896,5
896,1634602035,895,5
895,1634602040,896,5
896,1634602045,896,5
896,1634602050,896,5
896,1634602055,896,5
896,1634602060,897,5
897,1634602065,897,5
897,1634602070,896,5
896,1634602075,896,5
